contact_id,firstname,lastname,contacttype,jobtitle,mosid,commission,school,languagename,gender,environment,shortname
VfWwcwdNgQQuhjZ4RIe9Ytl0S38yovuorZGT3c6RkKsAAK8/AXiG3g==,Lauren,Kuhns,NULL,CBT ENGR,339,NCM,CFSME,French,Male,Army,Pte(B)
VG//KnpNqdypTRCiu9VE7L1m+/GMb2ynfam6FONAWVMAAK8/AXj7OQ==,Amanda,Collins,NULL,VEH TECH,129,NCM,RCEMES,English,Male,Army,Pte(B)
vG/4gQAg0qlCbFEMeXU7Y41b6sEvOUZFGw59L88T1XEAAK8/AXf/eA==,Bryan,Lopez,NULL,ATIS TECH,109,NCM,CFSCE,English,Male,Army,Pte(B)
VHEStAWdPsPR+3gDRKW2qyieetXpyCC8qvo4vc2r4CwAAK8/AXiG8A==,Luz,Augustine,NULL,INFTR,10,NCM,INF School,English,Male,Army,MCpl
vHSndUq8/w/xlNYaB9TrtlCck0/bk/hXhwqiXsl3OJcAAK8/AXiG5g==,Frances,Barnes,NULL,CBT ENGR,339,NCM,CFSME,French,Female,Army,Pte(B)
VHYDFjRpl/f11yVoaeEnygWFanwTxU5YY2IxQU9m7dsAAK8/AXiG7w==,Cynthia,King,NULL,INF,180,Officer,INF School,English,Male,Army,Maj
Vi+2BhX2yBEGyGJXM6q81b72vsXdikL1fFsnq4FLBuoAAK8/AXjBmg==,Raymond,Smith,NULL,ARMD,178,Officer,RCACS,English,Male,Army,2Lt
VI6OTYTBdCXWgM/6QgNbCU6ffalbVpu7slhKZWB56G0AAK8/AXf/YQ==,Thomas,Betancourt,NULL,SIGINT,120,NCM,CFSCE,English,Female,Army,Pte(B)
viDbxYXeJiKkGQGsjRBCZuBdB9RcDaanUUSWdtVyI84AAK8/AXf/YQ==,Willie,Liberatore,NULL,SIG TECH,385,NCM,CATEU,English,Male,Army,WO
viEmHiV87I99l6SvV70qIZtBNOBGDt3LkE+Z6fepyG0AAK8/AXjBmg==,Gerald,Williams,NULL,CRMN,5,NCM,RCACS,English,Male,Army,Pte(B)
ViND0672VU+c5j8ZvNUw6HxiXOb9FRAtWOP2HZgUnaEAAK8/AXj7Mw==,Opal,Ross,NULL,GNR,368,NCM,RCA School,English,Male,Army,Pte(B)
vIPAAvgPmIOh6AXQw+nfX1xtCD0jHt5ueXarpa0LC24AAK8/AXjBng==,Dale,Parker,NULL,GNR,368,NCM,RCA School,English,Male,Army,Pte(B)
vIZXuyf272OdU/EA0Yg8c7RxcRXhjnmzhJZo7ipzGxUAAK8/AXiG8g==,Dorothy,Volpe,NULL,INF,180,Officer,INF School,English,Male,Army,2Lt
VJLK8yGqkIcqzrMDF/AKCQqePSWtSQEBGm+RoUIyCJ0AAK8/AXiG5Q==,Miguel,Powell,NULL,CBT ENGR,339,NCM,CFSME,English,Male,Army,MCpl
vjzn0Un8ULLg68Avja+MGDWZbPFw1g1m0gPfUW5iKyMAAK8/AXjBpA==,Ray,Miller,NULL,GNR,368,NCM,RCA School,English,Female,Army,Cpl
VkjKDSDopjmDUmOYkCf6/9kovKMmFLT12JHiXmVDMpAAAK8/AXiG+A==,Dustin,Bowman,NULL,INF,180,Officer,INF School,English,Male,Army,Capt
Vkk9lSP6bYqYaVHjuuqzl996XoBD3w0KyCW7RCH6Q28AAK8/AXjBkQ==,Terri,Mccabe,NULL,ARMD,178,Officer,RCACS,French,Male,Army,2Lt
VKrCjQJI1rW3wOoRnAIaoCVmqwqrVRyNe0oXeGk9kwEAAK8/AXjBjA==,John,Boden,NULL,CRMN,5,NCM,RCACS,English,Male,Army,Cpl
vKYssAiPHHnVZLBueXjyZejKb4m1TnXzsRr+65Uy1BUAAK8/AXjBnQ==,Lisa,Phelps,NULL,GNR,368,NCM,RCA School,English,Male,Army,Pte(B)
VldcsTS28v/u5V6HhgB3XMj4jmY5fp9ZytPjVBU1eM4AAK8/AXf/aQ==,Adam,Doyle,NULL,IS TECH,394,NCM,CFSCE,English,Male,Army,Pte(B)
vLphGqOQ4Q4phV1rTM7H30f/DSrU4C+QvzHUMpISgLEAAK8/AXf/bA==,Lane,Ellender,NULL,SIGINT,120,NCM,CFSCE,English,Male,Air,Pte(B)
Vluc/RW42GezCrfKTt40wDt01fAgQYVMjWeVGiNJvfAAAK8/AXj7PQ==,Yolanda,Heckel,NULL,EME,187,Officer,RCEMES,French,Male,Army,2Lt
vLVvlqUwxr9uSG6bZwPi9b1Q1eS1jLOfYswIrv0uSKQAAK8/AXjBpA==,Sandra,Watts,NULL,HRA,375,NCM,RCA School,English,Male,Army,MCpl
Vm14DpWUmSuJQQUpwmBuP8AKsrz/sQw/9mjkt4rrrkMAAK8/AXiG8g==,Carmelo,Samples,NULL,INFTR,10,NCM,INF School,English,Female,Army,WO
vm9qtZWCnyLxrA7fxEClYbqe7xKvKyc1danG5ObsFSYAAK8/AXf/cg==,Linda,Lavin,NULL,SIGINT,120,NCM,CFSCE,English,Male,Army,Pte(B)
Vmb6rGHYPP9WtCf0LZLMUNnurbUFqrNBrJX1EPkAY00AAK8/AXiG7g==,William,Taylor,NULL,INF,180,Officer,INF School,French,Male,Army,2Lt
VML9qc25o1O6K7hFiv7Uzkdu6lbyCkrNcW5RTYjqSSsAAK8/AXj7Og==,Clara,Lightner,NULL,VEH TECH,129,NCM,RCEMES,French,Female,Army,WO
vMY+CrPViILVQFs6pnPuy0RdNpRD8wheVzPYhl/tkooAAK8/AXiG+Q==,Thomas,Wolley,NULL,CBT ENGR,339,NCM,INF School,French,Male,Army,Sgt
vMyZ25opSd8ag1GMZuD6KDHekxIO8O8PFY2ljaExqUQAAK8/AXf/dw==,Kathy,Schmidt,NULL,SIGINT,120,NCM,CFSCE,English,Male,Army,Pte(B)
vnlrX/0TTI9VE1GomLa/haQz18ic8vXHeX3tpcI3RlgAAK8/AXjBnA==,Katharine,Dove,NULL,GNR,368,NCM,RCA School,French,Female,Army,Cpl
vnvjSRU8lBJbR9cDNGlhNpXHuTnidVoRA+/ZHz3+6KMAAK8/AXf/Yg==,Anthony,Deyoung,NULL,SIG TECH,385,NCM,CFSCE,English,Female,Air,Pte(B)
vnZalz+qr6J/4PK++C6rIB96KGGI8ukeog53itgovTwAAK8/AXiG+Q==,Helen,Currin,NULL,INFTR,10,NCM,INF School,English,Male,Army,MCpl
voBgqRQXYrPW1tI4uSUeVUROlFHFUvJ2Iz2M21vA06EAAK8/AXjBhw==,Edith,Flores,NULL,INF,180,Officer,INF School,English,Male,Army,2Lt
vOiTBDJCKrckhM31ht3vS7pkd+tByTt1sNFVHKzi6+IAAK8/AXjBkQ==,Robert,Williams,NULL,CRMN,5,NCM,RCACS,French,Male,Army,Pte(B)
VoJQUrD3rRAl2w60jE6sM78ZIwcdzn1LukJYKVoviHoAAK8/AXjBmg==,Pedro,Stradley,NULL,ARMD,178,Officer,RCACS,English,Male,Army,Capt
vOo/MaXuFfKFbcuNK5cC81ShWtglvDkgrY/DCzWBOS0AAK8/AXf/dw==,Lonnie,Brown,NULL,SIG OP,383,NCM,CFSCE,English,Male,Army,Pte(B)
vOVli1AIgJagCR8nbiMo3waUyfuPOEZwqD56LjFSTzQAAK8/AXf/bg==,Dorothy,Dacosta,NULL,SIGS,341,Officer,CFSCE,French,Male,Army,2Lt
VP9dito5nw2IDXu/5EvI8lC2RuZ27kiq+M1GgsVaxycAAK8/AXf/eQ==,Jimmy,Green,NULL,SIG OP,383,NCM,CFSCE,English,Male,Army,Pte(B)
vPEAHsKMgd2f7byamh2hrLtAMrhklLhMzHpQfvuOEVsAAK8/AXj7Mw==,Victorina,Byrd,NULL,GNR,368,NCM,RCA School,English,Male,Army,Pte(B)
VpEBjW8F+f+AwuokLCQr5tdXCCJyrTRLf+ENqDNh35UAAK8/AXiG3Q==,Joshua,Jones,NULL,CBT ENGR,339,NCM,CFSME,English,Male,Air,Sgt
vpIav6S89yGLvqMYugYqQyohVyVU0WhO3p4HYv6MzfgAAK8/AXiG+Q==,Angel,Sanders,NULL,INFTR,10,NCM,INF School,French,Male,Army,WO
vprC6ddHVu5lQR5mZKpLwvUlD7VpQGlqeT8cYKcWAe0AAK8/AXjBnQ==,Sammie,Perkins,NULL,ARTY,179,Officer,RCA School,French,Male,Army,Capt
vPsRxl6ErxZcVCuUTj1UWEU4dyMdWJXQdXCEA4U3R3UAAK8/AXjBmw==,Richard,Carlton,NULL,ARTY,179,Officer,RCA School,English,Male,Army,2Lt
vPuFfIWFw8re1AWNqyaPQXm6YBgP552Wdo7FPjit4s8AAK8/AXf/Yg==,Eddie,Mcadams,NULL,SIG OP,383,NCM,CFSCE,English,Female,Air,Sgt
vQ4Z7cyJHA0EZVJKDum20WoLHK93mulwS0tAvtoqGhYAAK8/AXj7OA==,Charles,Renteria,NULL,EO TECH,NULL,NCM,RCEMES,English,Male,Army,WO
vQMSXF5gLTrtdAMu5JQxNZ+ILrgg9cORevlYszQcMDIAAK8/AXf/aA==,Gwen,Levy,NULL,SIGS,341,Officer,CFSCE,English,Male,Air,2Lt
VqpdcXka2Vb/wmDXBOD61gxjFFGYjibo9AHLRJjJOwMAAK8/AXj7PA==,Larry,Garner,NULL,LEET,388,NCM,RCEMES,English,Male,Army,Pte(B)
vrhngrFBFa3eA4Y1J9g5beyJrfoFcTbqUI3VddI4gIsAAK8/AXf/ag==,Maria,Watson,NULL,IS TECH,394,NCM,CFSCE,English,Male,Army,Pte(B)
VrMhfSYPOy37hVdrPV1ji0AcHz9Kjnkxdkcp9LkydH0AAK8/AXf/bA==,Virginia,Wiseman,NULL,IS TECH,394,NCM,CFSCE,French,Male,Army,Pte(B)
vrn4oJ1akeuyUwj4iCjgGL3ojguHodW8TbzK8OvjW+cAAK8/AXjBnQ==,Daniel,White,NULL,GNR,368,NCM,RCA School,French,Male,Army,MCpl
vs1yZqszjuPTqKDRSwdmKa/vrqWqThSw8pLx+t/H/OoAAK8/AXf/dw==,Sheila,Goad,NULL,SIGINT,120,NCM,CFSCE,English,Male,Army,Pte(B)
VsotkXNh969tI5Ct64VnTybHYAFHb8lNawOu9fjkfsEAAK8/AXf/aw==,William,Dombeck,NULL,SIG OP,383,NCM,CFSCE,English,Male,Army,Pte(B)
vSOYxx1B9zuoLdrZl+/5K6UK4AG8ASNGhK+Dm+FB8wcAAK8/AXj7Nw==,David,Stiles,NULL,EO TECH,NULL,NCM,RCEMES,English,Female,Army,Pte(B)
vSSZ2onwJ4OharhDWZzohNjjRI3p+RZeVpppfrojibYAAK8/AXf/cg==,Terry,Hobbs,NULL,LINE TECH,384,NCM,CFSCE,English,Male,Army,Pte
VsVYncCPh28yXB3IIz4D2yGFepcwy7p4SSYQXDf9ku0AAK8/AXiG+Q==,James,Anderson,NULL,INF,180,Officer,INF School,English,Male,Army,Capt
VSZHkaecYDkPeZ5VV85N5MaI99L7F8v7tz2JJm1IuMYAAK8/AXiG6Q==,Aaron,Collins,NULL,CL DVR,342,NCM,CFSME,French,Female,Air,MCpl
VtFNrBDG1j3kDLH3GH4Vq5bV1F2xgkiPI8EP6GIhx/sAAK8/AXiG7w==,Jeannine,Ward,NULL,INF,180,Officer,INF School,English,Male,Army,2Lt
VTMuoYrrVLZMHkK0CnNLzF6VQ/zFGBIZ4wZhP6gPsJ8AAK8/AXiG+g==,Robert,Kuhr,NULL,INF,180,Officer,INF School,English,Male,Army,2Lt
vtnEPkt/w5TkUWKv+cQQ7ACe1Fm34Jmveu5EByfvoyYAAK8/AXj7Og==,John,Brown,NULL,VEH TECH,129,NCM,RCEMES,English,Male,Army,Pte(B)
VubYeWIGT8bUWvbFOeAzpqFmBHOD1SJitpdzC7NoC40AAK8/AXf/eQ==,Lauren,Collins,NULL,SIG OP,383,NCM,CFSCE,English,Female,Army,Pte(B)
VUc/KolhCVC/8F/2/4ItUvhdxKzsxdwwiyTFJTfp45UAAK8/AXjBow==,Alice,French,NULL,GNR,368,NCM,RCA School,French,Male,Army,Cpl
vUii9HxAmgNayWof2m0JZGrLTJP1ggPAjX68sFTfaoIAAK8/AXjBiw==,Shelia,Nawfel,NULL,CRMN,5,NCM,RCACS,English,Male,Army,Pte(B)
VV8taDmZmSSbaQ7iHvKTNsvnJ7LKE1Q6M1f+nCbplOAAAK8/AXiG6g==,Keith,Rosen,NULL,ARMD,178,Officer,CTCHQ,English,Male,Army,Maj
vvF56sexI5gOWmyw1rM0/UB1jbGE5w2DP6WhJoVu9uAAAK8/AXiG5Q==,Brenda,Dawson,NULL,ENGR,181,Officer,CFSME,English,Male,Army,2Lt
vVluMtTJLSmqs0hMirI5wx8hVqqFEWIps09yd40ggzgAAK8/AXj7QQ==,Joseph,Sanchez,NULL,INF,180,Officer,TAC School,French,Male,Army,LCol
vX+cVcyjLNqOsMTNw3mqKCqCLBvUSyyVAm3UIIbGo8AAAK8/AXjBiw==,James,Barber,NULL,ARMD,178,Officer,RCACS,English,Male,Army,2Lt
vx0M6F69a7cLRIDEmTrIYvdH3iZ71YTvXebuip1a5xEAAK8/AXiG5w==,Yolanda,Moran,NULL,CBT ENGR,339,NCM,CFSME,French,Male,Army,Cpl
VXe66I2xnNgb2r9Myu45L+qP9euiZVo5x21UdHALpGkAAK8/AXiG+Q==,Donald,Jackson,NULL,INFTR,10,NCM,INF School,French,Male,Army,Cpl
vxF/6d2kAPeu7EPzgUP9W15rjxB8wMU4ik4cA+UQybEAAK8/AXj7NA==,Robert,Hickman,NULL,ARTY,179,Officer,RCA School,English,Female,Army,2Lt
VXXRPHp4EtV0aBtv5qz/6s4yYCx7nT3HDOGc53g5ijYAAK8/AXiG3g==,Ann,Hauser,NULL,CONST TECH,306,NCM,CFSME,English,Male,Army,Pte(B)
vy77KjIC1VJVNJUmzQjrqj+HtQZzBCWTlhDvKq3HUpUAAK8/AXiG3A==,John,Duke,NULL,EGS TECH,303,NCM,CFSME,English,Male,Army,MCpl
VY9f72xrt0SKdd/62pHK/2AS35axrNLDDdn6KJ+Z8xcAAK8/AXj7OA==,Evelyn,Clarke,NULL,VEH TECH,129,NCM,RCEMES,English,Male,Army,Pte(B)
vyAMhJCrtOlfw/pa5oKTb998TIPzT0RZw9SFvxWrn+gAAK8/AXj7PA==,Benjamin,Arvizu,NULL,VEH TECH,129,NCM,RCEMES,English,Male,Army,Pte(B)
vYfl72/Rqb6KgD3AzdTBhkJd/ZylljB36X9NhjBibw0AAK8/AXf/Yg==,John,Fitzpatrick,Student,INFTR,10,NCM,CFSCE,English,Male,Army,Pte(B)
vyq1M52Y96gOJUh/BylUykCnlVXJ2oC1cPjTcJGnWToAAK8/AXf/bA==,Amy,Dunn,NULL,IS TECH,394,NCM,CFSCE,English,Male,Army,Pte(B)
vz8Po+9HgQpSN+/xjjfkZE2K7WuJ8RCxQdhuDX7wnEAAAK8/AXf/Yg==,Frank,Raynor,NULL,SIGINT,120,NCM,CFSCE,English,Male,Army,Pte(B)
vZsiUAW7ypI3QbAamv90uOZ15YTOCARfOr9O8m2LIGQAAK8/AXj7Ow==,Shirley,Mcnabb,NULL,MAT TECH,134,NCM,RCEMES,English,Male,Army,WO
w+D5OI3pG0+Qfkznhn5LMKY8zOVdS7yQPnCBxyg2W+oAAK8/AXf/Xw==,Lillian,Long,NULL,CBT ENGR,339,NCM,CAAWC,French,Male,Army,WO
w+ENyGQHeQJEitGmtjTYq/2s+yTevLPN9fjC3cKFa4AAAK8/AXjBmg==,Shane,Mabry,NULL,CRMN,5,NCM,RCACS,English,Female,Army,Pte(B)
W/xvSKMInBRY4Bv7vWGlPLh9Dag98Wy112Q2Fsjpph8AAK8/AXf/Xw==,Angelica,Droessler,NULL,MSE OP,171,NCM,CAAWC,English,Male,Army,Cpl
W/zDIJRVh7n+CwJMBD4gDYZfG1Wp4aAmO4m7I5CQ/HkAAK8/AXf/bw==,Jay,Ducharme,NULL,SIGS,341,Officer,CFSCE,English,Male,Army,Lt
W1F80DI90vgJ65NGADGeFQ2CsYcFgRgH5IUBPGY/7QgAAK8/AXj7NQ==,Rae,Nelson,NULL,GNR,368,NCM,RCA School,English,Male,Army,Pte(B)
W1u9CtG8DtLqEgfkUx/pSx5Orzp73/D4KxPPbb+sPQYAAK8/AXjBow==,Kimberly,Piraino,NULL,GNR,368,NCM,RCA School,English,Male,Army,MWO
w23Ern7G9XCV/nSwjItiL2JbWVFxlbi4maEdPTuqiGoAAK8/AXf/eQ==,Brenda,Judon,NULL,SIG OP,383,NCM,CFSCE,English,Female,Army,Pte(B)
W2xwvI7FGIxdy++YrEIf2M2h7l2PS4QtwiNSMRoaTAsAAK8/AXj7PA==,Donna,Davies,NULL,MAT TECH,134,NCM,RCEMES,French,Male,Army,Pte(B)
W48/+M/uZoFV1Kyq2eC+eKix9FOixSFhApVb69ZGS1oAAK8/AXf/ag==,Velma,Harrison,NULL,SIGS,341,Officer,CFSCE,English,Male,Air,2Lt
W5jvy7wPeAlG/s8wn/7ft+lc0MZoQzHcoJvAMzjiGcEAAK8/AXf/eQ==,Tristan,Reed,NULL,ATIS TECH,109,NCM,CFSCE,English,Male,Army,Pte(B)
w6od6lT6uWPIfsX+frHU2Nyyff4MVqVoeMq04Xuj9y4AAK8/AXf/aA==,Laura,Cosselman,NULL,LINE TECH,384,NCM,CFSCE,English,Male,Army,Pte(B)
W6TyiY+KMWo7SfCSQfzo11h5exM/JEuEllLK+kwDHHkAAK8/AXiG3A==,Rose,Kuykendall,NULL,CBT ENGR,339,NCM,CFSME,English,Male,Air,Pte(B)
W759X4/8vkpugLwdfqKeUyf8W0qxFuajZlVxv+HA5JAAAK8/AXf/aw==,Nancy,Hardesty,NULL,SIGINT,120,NCM,CFSCE,French,Male,Air,Pte(B)
w7dROsecnbCrd73+QIp82JopSsaPqrisCUMdR4iZit4AAK8/AXf/Xw==,Carol,Black,NULL,ADS TECH,387,NCM,CAAWC,French,Male,Army,Sgt
w7eDozVQBjM+xME0eC0C9CvKVAQQwAnFw9PpC+UuNMQAAK8/AXiG3A==,Robert,Rivas,NULL,ED TECH,302,NCM,CFSME,English,Male,Army,WO
w7K1DvWo5uzYQ3gj1HGQI9dTdj9JIk45+oQ06Hfr2v0AAK8/AXj7QQ==,Ross,Petersen,NULL,TRG DEV,211,Officer,TAC School,English,Female,Army,Maj
w8If2XRbUoV8WAJGH1+fBoiLnhlWBRJk1vKsqCKtb6oAAK8/AXf/aw==,Lindsey,Porter,NULL,HRA,375,NCM,CFSCE,English,Male,Army,Pte(B)
W8U8adbctuubgJuOUGDq7uCZonhJVB9LPEIlBDrl77gAAK8/AXf/YA==,Margaret,Lawrence,NULL,ADS TECH,387,NCM,CAAWC,English,Male,Army,Sgt
W976gW/i/Hzp5dJd1LGM294DtJGVvBO05hLlnBYO1pkAAK8/AXjBmw==,Alfred,Becker,NULL,ARTY,179,Officer,RCA School,English,Male,Army,Capt
w9foEf3WCaNp2ZQDPd1PwLo0GEf75krlwMm3dFjqCeYAAK8/AXj7OA==,Imogene,Nielsen,NULL,EME,187,Officer,RCEMES,English,Female,Army,Capt
W9mmf4vN2iAGBeB+h8Nbzx1t4Uq3/KDjaMg5sOY/k2gAAK8/AXiG3A==,Adam,Williams,NULL,CBT ENGR,339,NCM,CFSME,English,Female,Army,Pte(R)
wBADcAqrUWVs5h9xkYp3uqQkENnhPfKRPCVUkizlPnIAAK8/AXf/YA==,Matthew,Akbar,NULL,INF,180,Officer,CAAWC,French,Male,Army,Capt
wbgyBg8zcsQcC++aGyFUKplyff4/m7YPKe6jM+WBPEQAAK8/AXj7Og==,Michael,Bisson,NULL,VEH TECH,129,NCM,RCEMES,French,Male,Army,Pte(B)
wBOHLWAMso0GVog9O3IlfZNAkfUmaK4gA4S4pORuTUgAAK8/AXiG6Q==,Maritza,Gill,NULL,CBT ENGR,339,NCM,CFSME,English,Male,Army,Pte(R)
wBRgPkfgz6OUDXduNQMUoKCGHKfLoa6IVyhvAQtYIGQAAK8/AXf/aQ==,Charles,Davis,NULL,SIGS,341,Officer,CFSCE,French,Male,Air,OCdt
WBxsl4Sm3SoPVD4ycEKe5kv2HXXYENz+kjgp59+yyRkAAK8/AXf/Yg==,Lawrence,Kelm,NULL,SIG OP,383,NCM,CFSCE,English,Male,Air,Pte(B)
wBZKUFOFkTQcXJ/X4XGOGN/OGIeG8mbYGk0qCnJ3QWAAAK8/AXjBkQ==,Mariano,Reed,NULL,CRMN,5,NCM,RCACS,French,Male,Army,Cpl
wc8rDRIuV4T78nccnFdiO7L/MpsSUXrojeHxJYl5VwcAAK8/AXjBjw==,Charles,Ward,NULL,CRMN,5,NCM,RCACS,English,Male,Army,Sgt
wClDgzf6iT/XNdqSJtVlS1G4VSmxtyJLsW/6Hvrj2kwAAK8/AXiG5g==,Mark,Brodeur,NULL,CE SUPT,307,NCM,CFSME,English,Male,Air,WO
wDDDTw+a2flS8ZSJYESuVMmKgTldh8tV6s0d4ppHZ3oAAK8/AXjBhw==,Mike,Jones,NULL,INFTR,10,NCM,INF School,English,Male,Army,WO
wDgBbiiPcuEwoDmGwiTZx+1hRZ/iSZ8cALMtLJm3XPEAAK8/AXf/bg==,Christy,Doyel,NULL,SIGINT,120,NCM,CFSCE,English,Male,Army,Pte
Wdn4G5VQHwEETqXvNTC4YUTTMF/29IVYJWDBNuDLMnsAAK8/AXj7Nw==,James,Angell,NULL,EO TECH,NULL,NCM,RCEMES,English,Male,Army,Pte(B)
WdnqoTCKKKnGCaETbYan/ZEgaP+IB4h1DcHcSSBV2/wAAK8/AXf/bw==,Gladys,Polaco,NULL,ATIS TECH,109,NCM,CFSCE,French,Male,Army,Pte(B)
wdxedJS7lxrg2ajolYm1vfGQNR+DEiMxk9gJafOz+AwAAK8/AXj7Nw==,Brenda,Foster,NULL,VEH TECH,129,NCM,RCEMES,English,Male,Army,Pte(B)
wE2V27dbZPnHYpdC0v5Q5m+6lHZwjOYdyPlibYx5uIcAAK8/AXjBiQ==,Hermine,Crabb,NULL,CRMN,5,NCM,RCACS,English,Male,Army,Cpl
WE4f4rXurhX5izxwX0rOi8m7QBinee0yIU+IV9mp+tUAAK8/AXjBiA==,Paul,Shin,NULL,INFTR,10,NCM,INF School,English,Male,Army,Cpl
webahNPpKyl66/xKH9lg4vwplzFXoGJQl9bi8s5ytmMAAK8/AXj7Ng==,Francisca,Lovick,NULL,VEH TECH,129,NCM,RCEMES,English,Male,Army,Pte(B)
Wed+d0ZWivQQTUlkiCokhfywGV9zRBxd2K8GK6c9K8oAAK8/AXj7OQ==,Roland,White,NULL,EO TECH,NULL,NCM,RCEMES,French,Male,Army,Pte(B)
wexvMbHGTfHQ25Vejshb9o10rt9Xrs9B9rZTuupjTd8AAK8/AXiG6Q==,Jennifer,Declue,NULL,CBT ENGR,339,NCM,CFSME,English,Male,Air,MWO
wfcyaxqgECW85g77TeqOGRCPFSN8LW3XrnNNdvLKN9gAAK8/AXf/Xw==,Kevin,Gomez,NULL,INFTR,10,NCM,CAAWC,English,Male,Army,Sgt
wfdjlPWmO1bgttXkwZPZJELDwziwDRY0DvZ3JepNFc8AAK8/AXj7OA==,Robert,Boyd,NULL,EO TECH,NULL,NCM,RCEMES,French,Male,Army,Pte(B)
wfl4uQICdfVHdTUpr+TbHZSUg68c9yuwu3DIgM2WmA4AAK8/AXf/eA==,Joyce,Romaniak,Faculty,IS TECH,394,NCM,CFSCE,English,Male,Army,Pte(B)
wflSgyePuEge0EAXhjP57ptfNy95+1aXVnJOJfKoArwAAK8/AXf/Yg==,Linda,Winston,NULL,SIGS,341,Officer,CFSCE,English,Male,Army,OCdt
WfPDEFO6fNnNONPC2TlE86R+SyTVV6IiclgxL3N3epEAAK8/AXiG5Q==,Alice,Mcnatt,NULL,ENGR,181,Officer,CFSME,French,Male,Air,Lt
wH5oXx88w1KIH7TengR51HCtL58yYKHa6wGd3xG+u04AAK8/AXf/aw==,Erma,Simm,NULL,SIG TECH,385,NCM,CFSCE,French,Male,Army,MCpl
WhjpvRClMO8TaCPEj8NgUHxNWcC18THM8dx/FvkJpDcAAK8/AXj7Nw==,Della,Washington,NULL,EO TECH,NULL,NCM,RCEMES,English,Male,Army,Pte(B)
wHlxCrcsmdQXwG8TyTz587jb4MzQU9hVM8o5RM+SuXMAAK8/AXjBiQ==,Victoria,Melton,Student,CRMN,5,NCM,RCACS,English,Male,Army,Pte(R)
WHzEWj9Oyc8tIA1hUmfSXPd36y1WkFZc1KD9FXo6Te8AAK8/AXjBow==,Steven,Rosales,NULL,ARTY,179,Officer,RCA School,English,Male,Army,2Lt
Wi7wA9OKyHPmPMXM/1Vf07+RKwWOScLlFYcXNlpUeikAAK8/AXjBmA==,Marlyn,Byrd,NULL,ARMD,178,Officer,RCACS,English,Male,Army,2Lt
WICdOsgRVA5l8tQkGMvgY1SCM7jpUUfmyIFOGNkzAU8AAK8/AXjBmQ==,Marie,Yoder,NULL,CRMN,5,NCM,RCACS,French,Male,Army,Cpl
wJicM+vUN1xzdXpwpQUboxxrVsBrhKK3kuWCccodIk0AAK8/AXiG8A==,Terry,Bartoletti,NULL,INF,180,Officer,INF School,English,Male,Army,2Lt
WjMlKOpwnJi3hrh4glSPna0j3M6Br2VyTri/nsa9pJAAAK8/AXjBnA==,Billy,Sifford,NULL,ARTY,179,Officer,RCA School,English,Male,Army,2Lt
wjNAj9M/9cPnQ+TJO+PrxSCqJuuagvOaKC1e6KmQsacAAK8/AXjBpA==,John,Mcneal,NULL,GNR,368,NCM,RCA School,English,Male,Army,Sgt
WJo39K/VPzeGQp/n3LGBEMiFaeOP1lPgKdbRpdxCcmkAAK8/AXiG5g==,Anna,Ortiz,NULL,CBT ENGR,339,NCM,CFSME,English,Male,Army,Pte(B)
wJWRsK/dsCryujqyeyddfgAP2kZNL+oZeahKiKYYdlkAAK8/AXj7OA==,Georgina,Rivett,NULL,LEET,388,NCM,RCEMES,English,Male,Army,Sgt
Wk/WmpsMRqFoq5H0M4zAyg7iCumqdosn7HY9vDHsbMkAAK8/AXjBng==,Suzanne,Wilson,NULL,ARTY,179,Officer,RCA School,English,Male,Army,2Lt
WkFff4BH0nWuR1T5E8N4FSCu7JOuDvqp09elYd2yi14AAK8/AXiG3Q==,Brittney,Taylor,NULL,CBT ENGR,339,NCM,CFSME,English,Male,Air,Pte(B)
WKh+09aKq+WjPUjzUs3IJNwgZcB2QekS2uR/c6uMidAAAK8/AXjBmA==,Linda,Baker,NULL,CRMN,5,NCM,RCACS,English,Male,Army,MCpl
wkjaLOPciEbTGnvkitD7dWBLij+MWvBpT1BJu1bU/oEAAK8/AXiG+Q==,William,Lee,NULL,INF,180,Officer,INF School,French,Male,Army,2Lt
wLpBlImOZg0gFc0HyJK8mrD/I+1WLnlLujTINGigt6cAAK8/AXf/cg==,Judith,Strawser,NULL,ATIS TECH,109,NCM,CFSCE,English,Male,Army,Pte(B)
WLpChm9lhm/ITKZMC9SuH65GrnIg9d/IsAXf9J1QHmgAAK8/AXjBog==,Pauline,Nunez,NULL,GNR,368,NCM,RCA School,English,Male,Army,WO
Wm2iJPNZSEtvtGv14/OdM9Xr3s0yTNoJXxXcQK0o7ScAAK8/AXiG3g==,Ronald,Chong,NULL,CBT ENGR,339,NCM,CFSME,English,Male,Army,Pte(B)
Wm6SxZj7cQXn2zLEqm6NpA+XAj/V36Ku6h7gm1OZpNEAAK8/AXjBmw==,Marilyn,Kim,NULL,GNR,368,NCM,RCA School,English,Male,Army,Pte(B)
wM9PAAkzfusvRXulUbSV5Z+6Du/S9wi0XYUxsuxo9iwAAK8/AXiG5g==,Cassondra,Williams,NULL,ED TECH,302,NCM,CFSME,English,Male,Army,Sgt
WmaAQEeE0kH9n5uasyw0Brhfzrf1wvWlBesvi7oK+tAAAK8/AXiG5g==,Michael,Craft,NULL,FSA,376,NCM,CFSME,English,Male,Army,Cpl
